date,year,month,quarter,state_name,state_abbr,minimum_wage
2023-04-01,2023,4,Q2,Kansas,KS,7.25
2023-05-01,2023,5,Q2,Kansas,KS,7.25
2023-06-01,2023,6,Q2,Kansas,KS,7.25
2023-07-01,2023,7,Q3,Kansas,KS,7.25
2023-08-01,2023,8,Q3,Kansas,KS,7.25
2023-09-01,2023,9,Q3,Kansas,KS,7.25
2023-10-01,2023,10,Q4,Kansas,KS,7.25
2023-11-01,2023,11,Q4,Kansas,KS,7.25
2023-12-01,2023,12,Q4,Kansas,KS,7.25
2024-01-01,2024,1,Q1,Kansas,KS,7.25
2024-02-01,2024,2,Q1,Kansas,KS,7.25
2024-03-01,2024,3,Q1,Kansas,KS,7.25
2024-04-01,2024,4,Q2,Kansas,KS,7.25
2024-05-01,2024,5,Q2,Kansas,KS,7.25
2024-06-01,2024,6,Q2,Kansas,KS,7.25
2024-07-01,2024,7,Q3,Kansas,KS,7.25
2024-08-01,2024,8,Q3,Kansas,KS,7.25
2024-09-01,2024,9,Q3,Kansas,KS,7.25
2024-10-01,2024,10,Q4,Kansas,KS,7.25
2024-11-01,2024,11,Q4,Kansas,KS,7.25
2024-12-01,2024,12,Q4,Kansas,KS,7.25
2025-01-01,2025,1,Q1,Kansas,KS,7.25
2025-02-01,2025,2,Q1,Kansas,KS,7.25
2025-03-01,2025,3,Q1,Kansas,KS,7.25
2025-04-01,2025,4,Q2,Kansas,KS,7.25
2025-05-01,2025,5,Q2,Kansas,KS,7.25
2025-06-01,2025,6,Q2,Kansas,KS,7.25
2025-07-01,2025,7,Q3,Kansas,KS,7.25
2023-01-01,2023,1,Q1,Kentucky,KY,7.25
2023-02-01,2023,2,Q1,Kentucky,KY,7.25
2023-03-01,2023,3,Q1,Kentucky,KY,7.25
2023-04-01,2023,4,Q2,Kentucky,KY,7.25
2023-05-01,2023,5,Q2,Kentucky,KY,7.25
2023-06-01,2023,6,Q2,Kentucky,KY,7.25
2023-07-01,2023,7,Q3,Kentucky,KY,7.25
2023-08-01,2023,8,Q3,Kentucky,KY,7.25
2023-09-01,2023,9,Q3,Kentucky,KY,7.25
2023-10-01,2023,10,Q4,Kentucky,KY,7.25
2023-11-01,2023,11,Q4,Kentucky,KY,7.25
2023-12-01,2023,12,Q4,Kentucky,KY,7.25
2024-01-01,2024,1,Q1,Kentucky,KY,7.25
2024-02-01,2024,2,Q1,Kentucky,KY,7.25
2024-03-01,2024,3,Q1,Kentucky,KY,7.25
2024-04-01,2024,4,Q2,Kentucky,KY,7.25
2024-05-01,2024,5,Q2,Kentucky,KY,7.25
2024-06-01,2024,6,Q2,Kentucky,KY,7.25
2024-07-01,2024,7,Q3,Kentucky,KY,7.25
2024-08-01,2024,8,Q3,Kentucky,KY,7.25
2024-09-01,2024,9,Q3,Kentucky,KY,7.25
2024-10-01,2024,10,Q4,Kentucky,KY,7.25
2024-11-01,2024,11,Q4,Kentucky,KY,7.25
2024-12-01,2024,12,Q4,Kentucky,KY,7.25
2025-01-01,2025,1,Q1,Kentucky,KY,7.25
2025-02-01,2025,2,Q1,Kentucky,KY,7.25
2025-03-01,2025,3,Q1,Kentucky,KY,7.25
2025-04-01,2025,4,Q2,Kentucky,KY,7.25
2025-05-01,2025,5,Q2,Kentucky,KY,7.25
2025-06-01,2025,6,Q2,Kentucky,KY,7.25
2025-07-01,2025,7,Q3,Kentucky,KY,7.25
2023-01-01,2023,1,Q1,Maine,ME,13.8
2023-02-01,2023,2,Q1,Maine,ME,13.8
2023-03-01,2023,3,Q1,Maine,ME,13.8
2023-04-01,2023,4,Q2,Maine,ME,13.8
2023-05-01,2023,5,Q2,Maine,ME,13.8
2023-06-01,2023,6,Q2,Maine,ME,13.8
2023-07-01,2023,7,Q3,Maine,ME,13.8
2023-08-01,2023,8,Q3,Maine,ME,13.8
2023-09-01,2023,9,Q3,Maine,ME,13.8
2023-10-01,2023,10,Q4,Maine,ME,13.8
2023-11-01,2023,11,Q4,Maine,ME,13.8
2023-12-01,2023,12,Q4,Maine,ME,13.8
2024-01-01,2024,1,Q1,Maine,ME,14.15
2024-02-01,2024,2,Q1,Maine,ME,14.15
2024-03-01,2024,3,Q1,Maine,ME,14.15
2024-04-01,2024,4,Q2,Maine,ME,14.15
2024-05-01,2024,5,Q2,Maine,ME,14.15
2024-06-01,2024,6,Q2,Maine,ME,14.15
2024-07-01,2024,7,Q3,Maine,ME,14.15
2024-08-01,2024,8,Q3,Maine,ME,14.15
2024-09-01,2024,9,Q3,Maine,ME,14.15
2024-10-01,2024,10,Q4,Maine,ME,14.15
2024-11-01,2024,11,Q4,Maine,ME,14.15
2024-12-01,2024,12,Q4,Maine,ME,14.15
2025-01-01,2025,1,Q1,Maine,ME,14.15
2025-02-01,2025,2,Q1,Maine,ME,14.15
2025-03-01,2025,3,Q1,Maine,ME,14.15
2025-04-01,2025,4,Q2,Maine,ME,14.15
2025-05-01,2025,5,Q2,Maine,ME,14.15
2025-06-01,2025,6,Q2,Maine,ME,14.15
2025-07-01,2025,7,Q3,Maine,ME,14.15
2023-01-01,2023,1,Q1,Maryland,MD,13.25
2023-02-01,2023,2,Q1,Maryland,MD,13.25
2023-03-01,2023,3,Q1,Maryland,MD,13.25
2023-04-01,2023,4,Q2,Maryland,MD,13.25
2023-05-01,2023,5,Q2,Maryland,MD,13.25
2023-06-01,2023,6,Q2,Maryland,MD,13.25
2023-07-01,2023,7,Q3,Maryland,MD,13.25
2023-08-01,2023,8,Q3,Maryland,MD,13.25
2023-09-01,2023,9,Q3,Maryland,MD,13.25
2023-10-01,2023,10,Q4,Maryland,MD,13.25
2023-11-01,2023,11,Q4,Maryland,MD,13.25
2023-12-01,2023,12,Q4,Maryland,MD,13.25
2024-01-01,2024,1,Q1,Maryland,MD,15.0
2024-02-01,2024,2,Q1,Maryland,MD,15.0
2024-03-01,2024,3,Q1,Maryland,MD,15.0
2024-04-01,2024,4,Q2,Maryland,MD,15.0
2024-05-01,2024,5,Q2,Maryland,MD,15.0
2024-06-01,2024,6,Q2,Maryland,MD,15.0
2024-07-01,2024,7,Q3,Maryland,MD,15.0
2024-08-01,2024,8,Q3,Maryland,MD,15.0
2024-09-01,2024,9,Q3,Maryland,MD,15.0
2024-10-01,2024,10,Q4,Maryland,MD,15.0
2024-11-01,2024,11,Q4,Maryland,MD,15.0
2024-12-01,2024,12,Q4,Maryland,MD,15.0
2025-01-01,2025,1,Q1,Maryland,MD,15.0
2025-02-01,2025,2,Q1,Maryland,MD,15.0
2025-03-01,2025,3,Q1,Maryland,MD,15.0
2025-04-01,2025,4,Q2,Maryland,MD,15.0
2025-05-01,2025,5,Q2,Maryland,MD,15.0
2025-06-01,2025,6,Q2,Maryland,MD,15.0
2025-07-01,2025,7,Q3,Maryland,MD,15.0
2023-01-01,2023,1,Q1,Massachusetts,MA,15.0
2023-02-01,2023,2,Q1,Massachusetts,MA,15.0
2023-03-01,2023,3,Q1,Massachusetts,MA,15.0
2023-04-01,2023,4,Q2,Massachusetts,MA,15.0
2023-05-01,2023,5,Q2,Massachusetts,MA,15.0
2023-06-01,2023,6,Q2,Massachusetts,MA,15.0
2023-07-01,2023,7,Q3,Massachusetts,MA,15.0
2023-08-01,2023,8,Q3,Massachusetts,MA,15.0
2023-09-01,2023,9,Q3,Massachusetts,MA,15.0
2023-10-01,2023,10,Q4,Massachusetts,MA,15.0
2023-11-01,2023,11,Q4,Massachusetts,MA,15.0
2023-12-01,2023,12,Q4,Massachusetts,MA,15.0
2024-01-01,2024,1,Q1,Massachusetts,MA,15.0
2024-02-01,2024,2,Q1,Massachusetts,MA,15.0
2024-03-01,2024,3,Q1,Massachusetts,MA,15.0
2024-04-01,2024,4,Q2,Massachusetts,MA,15.0
2024-05-01,2024,5,Q2,Massachusetts,MA,15.0
2024-06-01,2024,6,Q2,Massachusetts,MA,15.0
2024-07-01,2024,7,Q3,Massachusetts,MA,15.0
2024-08-01,2024,8,Q3,Massachusetts,MA,15.0
2024-09-01,2024,9,Q3,Massachusetts,MA,15.0
2024-10-01,2024,10,Q4,Massachusetts,MA,15.0
2024-11-01,2024,11,Q4,Massachusetts,MA,15.0
2024-12-01,2024,12,Q4,Massachusetts,MA,15.0
2025-01-01,2025,1,Q1,Massachusetts,MA,15.0
2025-02-01,2025,2,Q1,Massachusetts,MA,15.0
2025-03-01,2025,3,Q1,Massachusetts,MA,15.0
2025-04-01,2025,4,Q2,Massachusetts,MA,15.0
2025-05-01,2025,5,Q2,Massachusetts,MA,15.0
2025-06-01,2025,6,Q2,Massachusetts,MA,15.0
2025-07-01,2025,7,Q3,Massachusetts,MA,15.0
2023-01-01,2023,1,Q1,Michigan,MI,10.1
2023-02-01,2023,2,Q1,Michigan,MI,10.1
2023-03-01,2023,3,Q1,Michigan,MI,10.1
2023-04-01,2023,4,Q2,Michigan,MI,10.1
2023-05-01,2023,5,Q2,Michigan,MI,10.1
2023-06-01,2023,6,Q2,Michigan,MI,10.1
2023-07-01,2023,7,Q3,Michigan,MI,10.1
2023-08-01,2023,8,Q3,Michigan,MI,10.1
2023-09-01,2023,9,Q3,Michigan,MI,10.1
2023-10-01,2023,10,Q4,Michigan,MI,10.1
2023-11-01,2023,11,Q4,Michigan,MI,10.1
2023-12-01,2023,12,Q4,Michigan,MI,10.1
2024-01-01,2024,1,Q1,Michigan,MI,10.33
2024-02-01,2024,2,Q1,Michigan,MI,10.33
2024-03-01,2024,3,Q1,Michigan,MI,10.33
2024-04-01,2024,4,Q2,Michigan,MI,10.33
2024-05-01,2024,5,Q2,Michigan,MI,10.33
2024-06-01,2024,6,Q2,Michigan,MI,10.33
2024-07-01,2024,7,Q3,Michigan,MI,10.33
2024-08-01,2024,8,Q3,Michigan,MI,10.33
2024-09-01,2024,9,Q3,Michigan,MI,10.33
2024-10-01,2024,10,Q4,Michigan,MI,10.33
2024-11-01,2024,11,Q4,Michigan,MI,10.33
2024-12-01,2024,12,Q4,Michigan,MI,10.33
2025-01-01,2025,1,Q1,Michigan,MI,10.33
2025-02-01,2025,2,Q1,Michigan,MI,10.33
2025-03-01,2025,3,Q1,Michigan,MI,10.33
2025-04-01,2025,4,Q2,Michigan,MI,10.33
2025-05-01,2025,5,Q2,Michigan,MI,10.33
2025-06-01,2025,6,Q2,Michigan,MI,10.33
2025-07-01,2025,7,Q3,Michigan,MI,10.33
2023-01-01,2023,1,Q1,Minnesota,MN,10.59
2023-02-01,2023,2,Q1,Minnesota,MN,10.59
2023-03-01,2023,3,Q1,Minnesota,MN,10.59
2023-04-01,2023,4,Q2,Minnesota,MN,10.59
2023-05-01,2023,5,Q2,Minnesota,MN,10.59
2023-06-01,2023,6,Q2,Minnesota,MN,10.59
2023-07-01,2023,7,Q3,Minnesota,MN,10.59
2023-08-01,2023,8,Q3,Minnesota,MN,10.59
2023-09-01,2023,9,Q3,Minnesota,MN,10.59
2023-10-01,2023,10,Q4,Minnesota,MN,10.59
2023-11-01,2023,11,Q4,Minnesota,MN,10.59
2023-12-01,2023,12,Q4,Minnesota,MN,10.59
2024-01-01,2024,1,Q1,Minnesota,MN,10.85
2024-02-01,2024,2,Q1,Minnesota,MN,10.85
2024-03-01,2024,3,Q1,Minnesota,MN,10.85
2024-04-01,2024,4,Q2,Minnesota,MN,10.85
2024-05-01,2024,5,Q2,Minnesota,MN,10.85
2024-06-01,2024,6,Q2,Minnesota,MN,10.85
2024-07-01,2024,7,Q3,Minnesota,MN,10.85
2024-08-01,2024,8,Q3,Minnesota,MN,10.85
2024-09-01,2024,9,Q3,Minnesota,MN,10.85
2024-10-01,2024,10,Q4,Minnesota,MN,10.85
2024-11-01,2024,11,Q4,Minnesota,MN,10.85
2024-12-01,2024,12,Q4,Minnesota,MN,10.85
2025-01-01,2025,1,Q1,Minnesota,MN,10.85
2025-02-01,2025,2,Q1,Minnesota,MN,10.85
2025-03-01,2025,3,Q1,Minnesota,MN,10.85
2025-04-01,2025,4,Q2,Minnesota,MN,10.85
2025-05-01,2025,5,Q2,Minnesota,MN,10.85
2025-06-01,2025,6,Q2,Minnesota,MN,10.85
2025-07-01,2025,7,Q3,Minnesota,MN,10.85
2023-01-01,2023,1,Q1,Montana,MT,9.95
2023-02-01,2023,2,Q1,Montana,MT,9.95
2023-03-01,2023,3,Q1,Montana,MT,9.95
2023-04-01,2023,4,Q2,Montana,MT,9.95
2023-05-01,2023,5,Q2,Montana,MT,9.95
2023-06-01,2023,6,Q2,Montana,MT,9.95
2023-07-01,2023,7,Q3,Montana,MT,9.95
2023-08-01,2023,8,Q3,Montana,MT,9.95
2023-09-01,2023,9,Q3,Montana,MT,9.95
2023-10-01,2023,10,Q4,Montana,MT,9.95
2023-11-01,2023,11,Q4,Montana,MT,9.95
2023-12-01,2023,12,Q4,Montana,MT,9.95
2024-01-01,2024,1,Q1,Montana,MT,10.3
2024-02-01,2024,2,Q1,Montana,MT,10.3
2024-03-01,2024,3,Q1,Montana,MT,10.3
2024-04-01,2024,4,Q2,Montana,MT,10.3
2024-05-01,2024,5,Q2,Montana,MT,10.3
2024-06-01,2024,6,Q2,Montana,MT,10.3
2024-07-01,2024,7,Q3,Montana,MT,10.3
2024-08-01,2024,8,Q3,Montana,MT,10.3
2024-09-01,2024,9,Q3,Montana,MT,10.3
2024-10-01,2024,10,Q4,Montana,MT,10.3
2024-11-01,2024,11,Q4,Montana,MT,10.3
2024-12-01,2024,12,Q4,Montana,MT,10.3
2025-01-01,2025,1,Q1,Montana,MT,10.3
2025-02-01,2025,2,Q1,Montana,MT,10.3
2025-03-01,2025,3,Q1,Montana,MT,10.3
2025-04-01,2025,4,Q2,Montana,MT,10.3
2025-05-01,2025,5,Q2,Montana,MT,10.3
2025-06-01,2025,6,Q2,Montana,MT,10.3
2025-07-01,2025,7,Q3,Montana,MT,10.3
2023-01-01,2023,1,Q1,Nebraska,NE,10.5
2023-02-01,2023,2,Q1,Nebraska,NE,10.5
2023-03-01,2023,3,Q1,Nebraska,NE,10.5
2023-04-01,2023,4,Q2,Nebraska,NE,10.5
2023-05-01,2023,5,Q2,Nebraska,NE,10.5
2023-06-01,2023,6,Q2,Nebraska,NE,10.5
2023-07-01,2023,7,Q3,Nebraska,NE,10.5
2023-08-01,2023,8,Q3,Nebraska,NE,10.5
2023-09-01,2023,9,Q3,Nebraska,NE,10.5
2023-10-01,2023,10,Q4,Nebraska,NE,10.5
2023-11-01,2023,11,Q4,Nebraska,NE,10.5
2023-12-01,2023,12,Q4,Nebraska,NE,10.5
2024-01-01,2024,1,Q1,Nebraska,NE,12.0
2024-02-01,2024,2,Q1,Nebraska,NE,12.0
2024-03-01,2024,3,Q1,Nebraska,NE,12.0
2024-04-01,2024,4,Q2,Nebraska,NE,12.0
2024-05-01,2024,5,Q2,Nebraska,NE,12.0
2024-06-01,2024,6,Q2,Nebraska,NE,12.0
2024-07-01,2024,7,Q3,Nebraska,NE,12.0
2024-08-01,2024,8,Q3,Nebraska,NE,12.0
2024-09-01,2024,9,Q3,Nebraska,NE,12.0
2024-10-01,2024,10,Q4,Nebraska,NE,12.0
2024-11-01,2024,11,Q4,Nebraska,NE,12.0
2024-12-01,2024,12,Q4,Nebraska,NE,12.0
2025-01-01,2025,1,Q1,Nebraska,NE,12.0
2025-02-01,2025,2,Q1,Nebraska,NE,12.0
2025-03-01,2025,3,Q1,Nebraska,NE,12.0
2025-04-01,2025,4,Q2,Nebraska,NE,12.0
2025-05-01,2025,5,Q2,Nebraska,NE,12.0
2025-06-01,2025,6,Q2,Nebraska,NE,12.0
2025-07-01,2025,7,Q3,Nebraska,NE,12.0
2023-01-01,2023,1,Q1,Nevada,NV,10.25
2023-02-01,2023,2,Q1,Nevada,NV,10.25
2023-03-01,2023,3,Q1,Nevada,NV,10.25
2023-04-01,2023,4,Q2,Nevada,NV,10.25
2023-05-01,2023,5,Q2,Nevada,NV,10.25
2023-06-01,2023,6,Q2,Nevada,NV,10.25
2023-07-01,2023,7,Q3,Nevada,NV,10.25
2023-08-01,2023,8,Q3,Nevada,NV,10.25
2023-09-01,2023,9,Q3,Nevada,NV,10.25
2023-10-01,2023,10,Q4,Nevada,NV,10.25
2023-11-01,2023,11,Q4,Nevada,NV,10.25
2023-12-01,2023,12,Q4,Nevada,NV,10.25
2024-01-01,2024,1,Q1,Nevada,NV,12.0
2024-02-01,2024,2,Q1,Nevada,NV,12.0
2024-03-01,2024,3,Q1,Nevada,NV,12.0
2024-04-01,2024,4,Q2,Nevada,NV,12.0
2024-05-01,2024,5,Q2,Nevada,NV,12.0
2024-06-01,2024,6,Q2,Nevada,NV,12.0
2024-07-01,2024,7,Q3,Nevada,NV,12.0
2024-08-01,2024,8,Q3,Nevada,NV,12.0
2024-09-01,2024,9,Q3,Nevada,NV,12.0
2024-10-01,2024,10,Q4,Nevada,NV,12.0
2024-11-01,2024,11,Q4,Nevada,NV,12.0
2024-12-01,2024,12,Q4,Nevada,NV,12.0
2025-01-01,2025,1,Q1,Nevada,NV,12.0
2025-02-01,2025,2,Q1,Nevada,NV,12.0
2025-03-01,2025,3,Q1,Nevada,NV,12.0
2025-04-01,2025,4,Q2,Nevada,NV,12.0
2025-05-01,2025,5,Q2,Nevada,NV,12.0
2025-06-01,2025,6,Q2,Nevada,NV,12.0
2025-07-01,2025,7,Q3,Nevada,NV,12.0
2023-01-01,2023,1,Q1,New Hampshire,NH,7.25
2023-02-01,2023,2,Q1,New Hampshire,NH,7.25
2023-03-01,2023,3,Q1,New Hampshire,NH,7.25
2023-04-01,2023,4,Q2,New Hampshire,NH,7.25
2023-05-01,2023,5,Q2,New Hampshire,NH,7.25
2023-06-01,2023,6,Q2,New Hampshire,NH,7.25
2023-07-01,2023,7,Q3,New Hampshire,NH,7.25
2023-08-01,2023,8,Q3,New Hampshire,NH,7.25
2023-09-01,2023,9,Q3,New Hampshire,NH,7.25
2023-10-01,2023,10,Q4,New Hampshire,NH,7.25
2023-11-01,2023,11,Q4,New Hampshire,NH,7.25
2023-12-01,2023,12,Q4,New Hampshire,NH,7.25
2024-01-01,2024,1,Q1,New Hampshire,NH,7.25
2024-02-01,2024,2,Q1,New Hampshire,NH,7.25
2024-03-01,2024,3,Q1,New Hampshire,NH,7.25
2024-04-01,2024,4,Q2,New Hampshire,NH,7.25
2024-05-01,2024,5,Q2,New Hampshire,NH,7.25
2024-06-01,2024,6,Q2,New Hampshire,NH,7.25
2024-07-01,2024,7,Q3,New Hampshire,NH,7.25
2024-08-01,2024,8,Q3,New Hampshire,NH,7.25
2024-09-01,2024,9,Q3,New Hampshire,NH,7.25
2024-10-01,2024,10,Q4,New Hampshire,NH,7.25
2024-11-01,2024,11,Q4,New Hampshire,NH,7.25
2024-12-01,2024,12,Q4,New Hampshire,NH,7.25
2025-01-01,2025,1,Q1,New Hampshire,NH,7.25
2025-02-01,2025,2,Q1,New Hampshire,NH,7.25
2025-03-01,2025,3,Q1,New Hampshire,NH,7.25
2025-04-01,2025,4,Q2,New Hampshire,NH,7.25
2025-05-01,2025,5,Q2,New Hampshire,NH,7.25
2025-06-01,2025,6,Q2,New Hampshire,NH,7.25
2025-07-01,2025,7,Q3,New Hampshire,NH,7.25
2023-01-01,2023,1,Q1,New Jersey,NJ,14.13
2023-02-01,2023,2,Q1,New Jersey,NJ,14.13
2023-03-01,2023,3,Q1,New Jersey,NJ,14.13
2023-04-01,2023,4,Q2,New Jersey,NJ,14.13
2023-05-01,2023,5,Q2,New Jersey,NJ,14.13
2023-06-01,2023,6,Q2,New Jersey,NJ,14.13
2023-07-01,2023,7,Q3,New Jersey,NJ,14.13
2023-08-01,2023,8,Q3,New Jersey,NJ,14.13
2023-09-01,2023,9,Q3,New Jersey,NJ,14.13
2023-10-01,2023,10,Q4,New Jersey,NJ,14.13
2023-11-01,2023,11,Q4,New Jersey,NJ,14.13
2023-12-01,2023,12,Q4,New Jersey,NJ,14.13
2024-01-01,2024,1,Q1,New Jersey,NJ,15.13
2024-02-01,2024,2,Q1,New Jersey,NJ,15.13
2024-03-01,2024,3,Q1,New Jersey,NJ,15.13
2024-04-01,2024,4,Q2,New Jersey,NJ,15.13
2024-05-01,2024,5,Q2,New Jersey,NJ,15.13
2024-06-01,2024,6,Q2,New Jersey,NJ,15.13
2024-07-01,2024,7,Q3,New Jersey,NJ,15.13
2024-08-01,2024,8,Q3,New Jersey,NJ,15.13
2024-09-01,2024,9,Q3,New Jersey,NJ,15.13
2024-10-01,2024,10,Q4,New Jersey,NJ,15.13
2024-11-01,2024,11,Q4,New Jersey,NJ,15.13
2024-12-01,2024,12,Q4,New Jersey,NJ,15.13
2025-01-01,2025,1,Q1,New Jersey,NJ,15.13
2025-02-01,2025,2,Q1,New Jersey,NJ,15.13
2025-03-01,2025,3,Q1,New Jersey,NJ,15.13
2025-04-01,2025,4,Q2,New Jersey,NJ,15.13
2025-05-01,2025,5,Q2,New Jersey,NJ,15.13
2025-06-01,2025,6,Q2,New Jersey,NJ,15.13
2025-07-01,2025,7,Q3,New Jersey,NJ,15.13
2023-01-01,2023,1,Q1,New Mexico,NM,12.0
2023-02-01,2023,2,Q1,New Mexico,NM,12.0
2023-03-01,2023,3,Q1,New Mexico,NM,12.0
2023-04-01,2023,4,Q2,New Mexico,NM,12.0
2023-05-01,2023,5,Q2,New Mexico,NM,12.0
2023-06-01,2023,6,Q2,New Mexico,NM,12.0
2023-07-01,2023,7,Q3,New Mexico,NM,12.0
2023-08-01,2023,8,Q3,New Mexico,NM,12.0
2023-09-01,2023,9,Q3,New Mexico,NM,12.0
2023-10-01,2023,10,Q4,New Mexico,NM,12.0
2023-11-01,2023,11,Q4,New Mexico,NM,12.0
2023-12-01,2023,12,Q4,New Mexico,NM,12.0
2024-01-01,2024,1,Q1,New Mexico,NM,12.0
2024-02-01,2024,2,Q1,New Mexico,NM,12.0
2024-03-01,2024,3,Q1,New Mexico,NM,12.0
2024-04-01,2024,4,Q2,New Mexico,NM,12.0
2024-05-01,2024,5,Q2,New Mexico,NM,12.0
2024-06-01,2024,6,Q2,New Mexico,NM,12.0
2024-07-01,2024,7,Q3,New Mexico,NM,12.0
2024-08-01,2024,8,Q3,New Mexico,NM,12.0
2024-09-01,2024,9,Q3,New Mexico,NM,12.0
2024-10-01,2024,10,Q4,New Mexico,NM,12.0
2024-11-01,2024,11,Q4,New Mexico,NM,12.0
2024-12-01,2024,12,Q4,New Mexico,NM,12.0
2025-01-01,2025,1,Q1,New Mexico,NM,12.0
2025-02-01,2025,2,Q1,New Mexico,NM,12.0
2025-03-01,2025,3,Q1,New Mexico,NM,12.0
2025-04-01,2025,4,Q2,New Mexico,NM,12.0
2025-05-01,2025,5,Q2,New Mexico,NM,12.0
2025-06-01,2025,6,Q2,New Mexico,NM,12.0
2025-07-01,2025,7,Q3,New Mexico,NM,12.0
2023-01-01,2023,1,Q1,New York,NY,14.2
2023-02-01,2023,2,Q1,New York,NY,14.2
2023-03-01,2023,3,Q1,New York,NY,14.2
2023-04-01,2023,4,Q2,New York,NY,14.2
2023-05-01,2023,5,Q2,New York,NY,14.2
2023-06-01,2023,6,Q2,New York,NY,14.2
2023-07-01,2023,7,Q3,New York,NY,14.2
2023-08-01,2023,8,Q3,New York,NY,14.2
2023-09-01,2023,9,Q3,New York,NY,14.2
2023-10-01,2023,10,Q4,New York,NY,14.2
2023-11-01,2023,11,Q4,New York,NY,14.2
2023-12-01,2023,12,Q4,New York,NY,14.2
2024-01-01,2024,1,Q1,New York,NY,15.0
2024-02-01,2024,2,Q1,New York,NY,15.0
2024-03-01,2024,3,Q1,New York,NY,15.0
2024-04-01,2024,4,Q2,New York,NY,15.0
2024-05-01,2024,5,Q2,New York,NY,15.0
2024-06-01,2024,6,Q2,New York,NY,15.0
2024-07-01,2024,7,Q3,New York,NY,15.0
2024-08-01,2024,8,Q3,New York,NY,15.0
2024-09-01,2024,9,Q3,New York,NY,15.0
2024-10-01,2024,10,Q4,New York,NY,15.0
2024-11-01,2024,11,Q4,New York,NY,15.0
2024-12-01,2024,12,Q4,New York,NY,15.0
2025-01-01,2025,1,Q1,New York,NY,15.0
2025-02-01,2025,2,Q1,New York,NY,15.0
