CITY_STATE,CITY,STATE,POPULATION,CITY_RANK,ZIPCODE
"Honolulu, HI",Honolulu,HI,341778,55,96815
"Honolulu, HI",Honolulu,HI,341778,55,96816
"Honolulu, HI",Honolulu,HI,341778,55,96817
"Honolulu, HI",Honolulu,HI,341778,55,96818
"Honolulu, HI",Honolulu,HI,341778,55,96819
"Honolulu, HI",Honolulu,HI,341778,55,96820
"Honolulu, HI",Honolulu,HI,341778,55,96821
"Honolulu, HI",Honolulu,HI,341778,55,96822
"Honolulu, HI",Honolulu,HI,341778,55,96825
"Honolulu, HI",Honolulu,HI,341778,55,96826
"Honolulu, HI",Honolulu,HI,341778,55,96848
"Honolulu, HI",Honolulu,HI,341778,55,96850
"Honolulu, HI",Honolulu,HI,341778,55,96858
"Honolulu, HI",Honolulu,HI,341778,55,96859
"Anaheim, CA",Anaheim,CA,340512,56,92801
"Anaheim, CA",Anaheim,CA,340512,56,92802
"Anaheim, CA",Anaheim,CA,340512,56,92804
"Anaheim, CA",Anaheim,CA,340512,56,92805
"Anaheim, CA",Anaheim,CA,340512,56,92806
"Anaheim, CA",Anaheim,CA,340512,56,92807
"Anaheim, CA",Anaheim,CA,340512,56,92808
"Henderson, NV",Henderson,NV,337305,57,89002
"Henderson, NV",Henderson,NV,337305,57,89011
"Henderson, NV",Henderson,NV,337305,57,89012
"Henderson, NV",Henderson,NV,337305,57,89014
"Henderson, NV",Henderson,NV,337305,57,89015
"Henderson, NV",Henderson,NV,337305,57,89052
"Henderson, NV",Henderson,NV,337305,57,89054
"Henderson, NV",Henderson,NV,337305,57,89074
"Orlando, FL",Orlando,FL,320742,58,32801
"Orlando, FL",Orlando,FL,320742,58,32803
"Orlando, FL",Orlando,FL,320742,58,32804
"Orlando, FL",Orlando,FL,320742,58,32805
"Orlando, FL",Orlando,FL,320742,58,32808
"Orlando, FL",Orlando,FL,320742,58,32811
"Orlando, FL",Orlando,FL,320742,58,32814
"Orlando, FL",Orlando,FL,320742,58,32827
"Lexington, KY",Lexington,KY,320154,59,40502
"Lexington, KY",Lexington,KY,320154,59,40503
"Lexington, KY",Lexington,KY,320154,59,40504
"Lexington, KY",Lexington,KY,320154,59,40505
"Lexington, KY",Lexington,KY,320154,59,40507
"Lexington, KY",Lexington,KY,320154,59,40508
"Lexington, KY",Lexington,KY,320154,59,40509
"Lexington, KY",Lexington,KY,320154,59,40510
"Lexington, KY",Lexington,KY,320154,59,40511
"Lexington, KY",Lexington,KY,320154,59,40513
"Lexington, KY",Lexington,KY,320154,59,40514
"Lexington, KY",Lexington,KY,320154,59,40515
"Lexington, KY",Lexington,KY,320154,59,40516
"Lexington, KY",Lexington,KY,320154,59,40517
"Lexington, KY",Lexington,KY,320154,59,40526
"Lexington, KY",Lexington,KY,320154,59,40536
"Stockton, CA",Stockton,CA,319543,60,95202
"Stockton, CA",Stockton,CA,319543,60,95203
"Stockton, CA",Stockton,CA,319543,60,95204
"Stockton, CA",Stockton,CA,319543,60,95205
"Stockton, CA",Stockton,CA,319543,60,95207
"Stockton, CA",Stockton,CA,319543,60,95209
"Stockton, CA",Stockton,CA,319543,60,95210
"Stockton, CA",Stockton,CA,319543,60,95211
"Riverside, CA",Riverside,CA,318858,61,92501
"Riverside, CA",Riverside,CA,318858,61,92504
"Riverside, CA",Riverside,CA,318858,61,92505
"Riverside, CA",Riverside,CA,318858,61,92506
"Riverside, CA",Riverside,CA,318858,61,92507
"Riverside, CA",Riverside,CA,318858,61,92508
"Riverside, CA",Riverside,CA,318858,61,92521
"Corpus Christi, TX",Corpus Christi,TX,316595,62,78373
"Corpus Christi, TX",Corpus Christi,TX,316595,62,78401
"Corpus Christi, TX",Corpus Christi,TX,316595,62,78404
"Corpus Christi, TX",Corpus Christi,TX,316595,62,78405
"Corpus Christi, TX",Corpus Christi,TX,316595,62,78406
"Corpus Christi, TX",Corpus Christi,TX,316595,62,78408
"Corpus Christi, TX",Corpus Christi,TX,316595,62,78409
"Corpus Christi, TX",Corpus Christi,TX,316595,62,78410
"Corpus Christi, TX",Corpus Christi,TX,316595,62,78411
"Corpus Christi, TX",Corpus Christi,TX,316595,62,78412
"Corpus Christi, TX",Corpus Christi,TX,316595,62,78413
"Corpus Christi, TX",Corpus Christi,TX,316595,62,78414
"Corpus Christi, TX",Corpus Christi,TX,316595,62,78416
"Corpus Christi, TX",Corpus Christi,TX,316595,62,78417
"Corpus Christi, TX",Corpus Christi,TX,316595,62,78419
"Irvine, CA",Irvine,CA,314621,63,92602
"Irvine, CA",Irvine,CA,314621,63,92603
"Irvine, CA",Irvine,CA,314621,63,92604
"Irvine, CA",Irvine,CA,314621,63,92612
"Irvine, CA",Irvine,CA,314621,63,92614
"Irvine, CA",Irvine,CA,314621,63,92617
"Irvine, CA",Irvine,CA,314621,63,92618
"Irvine, CA",Irvine,CA,314621,63,92620
"Irvine, CA",Irvine,CA,314621,63,92697
"Cincinnati, OH",Cincinnati,OH,311097,64,45202
"Cincinnati, OH",Cincinnati,OH,311097,64,45203
"Cincinnati, OH",Cincinnati,OH,311097,64,45204
"Cincinnati, OH",Cincinnati,OH,311097,64,45205
"Cincinnati, OH",Cincinnati,OH,311097,64,45206
"Cincinnati, OH",Cincinnati,OH,311097,64,45207
"Cincinnati, OH",Cincinnati,OH,311097,64,45208
"Cincinnati, OH",Cincinnati,OH,311097,64,45209
"Cincinnati, OH",Cincinnati,OH,311097,64,45211
"Cincinnati, OH",Cincinnati,OH,311097,64,45213
"Cincinnati, OH",Cincinnati,OH,311097,64,45214
"Cincinnati, OH",Cincinnati,OH,311097,64,45216
"Cincinnati, OH",Cincinnati,OH,311097,64,45219
"Cincinnati, OH",Cincinnati,OH,311097,64,45220
"Cincinnati, OH",Cincinnati,OH,311097,64,45223
"Cincinnati, OH",Cincinnati,OH,311097,64,45225
"Cincinnati, OH",Cincinnati,OH,311097,64,45226
"Cincinnati, OH",Cincinnati,OH,311097,64,45227
"Cincinnati, OH",Cincinnati,OH,311097,64,45229
"Cincinnati, OH",Cincinnati,OH,311097,64,45232
"Cincinnati, OH",Cincinnati,OH,311097,64,45267
"Santa Ana, CA",Santa Ana,CA,310539,65,92701
"Santa Ana, CA",Santa Ana,CA,310539,65,92703
"Santa Ana, CA",Santa Ana,CA,310539,65,92704
"Santa Ana, CA",Santa Ana,CA,310539,65,92706
"Santa Ana, CA",Santa Ana,CA,310539,65,92707
"Newark, NJ",Newark,NJ,304960,66,07102
"Newark, NJ",Newark,NJ,304960,66,07103
"Newark, NJ",Newark,NJ,304960,66,07104
"Newark, NJ",Newark,NJ,304960,66,07105
"Newark, NJ",Newark,NJ,304960,66,07106
"Newark, NJ",Newark,NJ,304960,66,07107
"Newark, NJ",Newark,NJ,304960,66,07108
"Newark, NJ",Newark,NJ,304960,66,07112
"Newark, NJ",Newark,NJ,304960,66,07114
"Pittsburgh, PA",Pittsburgh,PA,303255,68,15201
"Pittsburgh, PA",Pittsburgh,PA,303255,68,15203
"Pittsburgh, PA",Pittsburgh,PA,303255,68,15204
"Pittsburgh, PA",Pittsburgh,PA,303255,68,15206
"Pittsburgh, PA",Pittsburgh,PA,303255,68,15207
"Pittsburgh, PA",Pittsburgh,PA,303255,68,15208
"Pittsburgh, PA",Pittsburgh,PA,303255,68,15211
"Pittsburgh, PA",Pittsburgh,PA,303255,68,15212
"Pittsburgh, PA",Pittsburgh,PA,303255,68,15213
"Pittsburgh, PA",Pittsburgh,PA,303255,68,15214
"Pittsburgh, PA",Pittsburgh,PA,303255,68,15216
"Pittsburgh, PA",Pittsburgh,PA,303255,68,15217
"Pittsburgh, PA",Pittsburgh,PA,303255,68,15219
"Pittsburgh, PA",Pittsburgh,PA,303255,68,15222
"Pittsburgh, PA",Pittsburgh,PA,303255,68,15224
"Pittsburgh, PA",Pittsburgh,PA,303255,68,15226
"Pittsburgh, PA",Pittsburgh,PA,303255,68,15232
"Pittsburgh, PA",Pittsburgh,PA,303255,68,15233
"Pittsburgh, PA",Pittsburgh,PA,303255,68,15260
"Pittsburgh, PA",Pittsburgh,PA,303255,68,15282
"Pittsburgh, PA",Pittsburgh,PA,303255,68,15290
"Greensboro, NC",Greensboro,NC,302296,69,27235
"Greensboro, NC",Greensboro,NC,302296,69,27401
"Greensboro, NC",Greensboro,NC,302296,69,27403
"Greensboro, NC",Greensboro,NC,302296,69,27408
"Greensboro, NC",Greensboro,NC,302296,69,27410
"Greensboro, NC",Greensboro,NC,302296,69,27411
"Greensboro, NC",Greensboro,NC,302296,69,27412
"Durham, NC",Durham,NC,296186,70,27701
"Durham, NC",Durham,NC,296186,70,27703
"Durham, NC",Durham,NC,296186,70,27707
"Durham, NC",Durham,NC,296186,70,27708
"Durham, NC",Durham,NC,296186,70,27713
"Lincoln, NE",Lincoln,NE,294757,71,68502
"Lincoln, NE",Lincoln,NE,294757,71,68503
"Lincoln, NE",Lincoln,NE,294757,71,68504
"Lincoln, NE",Lincoln,NE,294757,71,68505
"Lincoln, NE",Lincoln,NE,294757,71,68506
"Lincoln, NE",Lincoln,NE,294757,71,68508
"Lincoln, NE",Lincoln,NE,294757,71,68510
"Lincoln, NE",Lincoln,NE,294757,71,68512
"Lincoln, NE",Lincoln,NE,294757,71,68516
"Lincoln, NE",Lincoln,NE,294757,71,68521
"Lincoln, NE",Lincoln,NE,294757,71,68522
"Lincoln, NE",Lincoln,NE,294757,71,68588
"Jersey City, NJ",Jersey City,NJ,291657,72,07302
"Jersey City, NJ",Jersey City,NJ,291657,72,07304
"Jersey City, NJ",Jersey City,NJ,291657,72,07305
"Jersey City, NJ",Jersey City,NJ,291657,72,07306
"Jersey City, NJ",Jersey City,NJ,291657,72,07307
"Jersey City, NJ",Jersey City,NJ,291657,72,07310
"Jersey City, NJ",Jersey City,NJ,291657,72,07311
"Plano, TX",Plano,TX,290190,73,75023
"Plano, TX",Plano,TX,290190,73,75024
"Plano, TX",Plano,TX,290190,73,75025
"Plano, TX",Plano,TX,290190,73,75074
"Plano, TX",Plano,TX,290190,73,75075
"Plano, TX",Plano,TX,290190,73,75093
"Anchorage, AK",Anchorage,AK,286075,74,99501
"Anchorage, AK",Anchorage,AK,286075,74,99502
"Anchorage, AK",Anchorage,AK,286075,74,99504
"Anchorage, AK",Anchorage,AK,286075,74,99505
"Anchorage, AK",Anchorage,AK,286075,74,99506
"Anchorage, AK",Anchorage,AK,286075,74,99507
"Anchorage, AK",Anchorage,AK,286075,74,99508
"Anchorage, AK",Anchorage,AK,286075,74,99513
"Anchorage, AK",Anchorage,AK,286075,74,99515
"Anchorage, AK",Anchorage,AK,286075,74,99516
"Anchorage, AK",Anchorage,AK,286075,74,99517
"Anchorage, AK",Anchorage,AK,286075,74,99518
"Anchorage, AK",Anchorage,AK,286075,74,99530
"Anchorage, AK",Anchorage,AK,286075,74,99540
"Anchorage, AK",Anchorage,AK,286075,74,99567
"Anchorage, AK",Anchorage,AK,286075,74,99577
"Anchorage, AK",Anchorage,AK,286075,74,99587
"North Las Vegas, NV",North Las Vegas,NV,284771,75,89030
"North Las Vegas, NV",North Las Vegas,NV,284771,75,89031
"North Las Vegas, NV",North Las Vegas,NV,284771,75,89032
"North Las Vegas, NV",North Las Vegas,NV,284771,75,89081
"North Las Vegas, NV",North Las Vegas,NV,284771,75,89084
"North Las Vegas, NV",North Las Vegas,NV,284771,75,89085
"North Las Vegas, NV",North Las Vegas,NV,284771,75,89086
"St. Louis, MO",St. Louis,MO,281754,76,63101
"St. Louis, MO",St. Louis,MO,281754,76,63102
"St. Louis, MO",St. Louis,MO,281754,76,63103
"St. Louis, MO",St. Louis,MO,281754,76,63104
"St. Louis, MO",St. Louis,MO,281754,76,63106
"St. Louis, MO",St. Louis,MO,281754,76,63107
"St. Louis, MO",St. Louis,MO,281754,76,63108
"St. Louis, MO",St. Louis,MO,281754,76,63109
"St. Louis, MO",St. Louis,MO,281754,76,63110
"St. Louis, MO",St. Louis,MO,281754,76,63111
"St. Louis, MO",St. Louis,MO,281754,76,63112
"St. Louis, MO",St. Louis,MO,281754,76,63113
"St. Louis, MO",St. Louis,MO,281754,76,63115
"St. Louis, MO",St. Louis,MO,281754,76,63116
"St. Louis, MO",St. Louis,MO,281754,76,63118
"St. Louis, MO",St. Louis,MO,281754,76,63120
"St. Louis, MO",St. Louis,MO,281754,76,63139
"St. Louis, MO",St. Louis,MO,281754,76,63147
"St. Louis, MO",St. Louis,MO,281754,76,63155
"Madison, WI",Madison,WI,280305,77,53703
"Madison, WI",Madison,WI,280305,77,53704
"Madison, WI",Madison,WI,280305,77,53705
"Madison, WI",Madison,WI,280305,77,53706
"Madison, WI",Madison,WI,280305,77,53713
"Madison, WI",Madison,WI,280305,77,53714
"Madison, WI",Madison,WI,280305,77,53715
"Madison, WI",Madison,WI,280305,77,53716
"Madison, WI",Madison,WI,280305,77,53717
"Madison, WI",Madison,WI,280305,77,53718
"Madison, WI",Madison,WI,280305,77,53719
"Madison, WI",Madison,WI,280305,77,53726
"Madison, WI",Madison,WI,280305,77,53792
"Chandler, AZ",Chandler,AZ,280167,78,85224
"Chandler, AZ",Chandler,AZ,280167,78,85225
"Chandler, AZ",Chandler,AZ,280167,78,85249
"Chandler, AZ",Chandler,AZ,280167,78,85286
"Gilbert, AZ",Gilbert,AZ,275411,79,85233
"Gilbert, AZ",Gilbert,AZ,275411,79,85234
"Gilbert, AZ",Gilbert,AZ,275411,79,85236
"Gilbert, AZ",Gilbert,AZ,275411,79,85295
"Gilbert, AZ",Gilbert,AZ,275411,79,85296
"Gilbert, AZ",Gilbert,AZ,275411,79,85297
"Gilbert, AZ",Gilbert,AZ,275411,79,85298
"Reno, NV",Reno,NV,274915,80,89439
"Reno, NV",Reno,NV,274915,80,89501
"Reno, NV",Reno,NV,274915,80,89503
"Reno, NV",Reno,NV,274915,80,89509
"Reno, NV",Reno,NV,274915,80,89512
"Reno, NV",Reno,NV,274915,80,89519
"Reno, NV",Reno,NV,274915,80,89523
"Reno, NV",Reno,NV,274915,80,89557
"Buffalo, NY",Buffalo,NY,274678,81,14201
"Buffalo, NY",Buffalo,NY,274678,81,14202
"Buffalo, NY",Buffalo,NY,274678,81,14203
"Buffalo, NY",Buffalo,NY,274678,81,14204
"Buffalo, NY",Buffalo,NY,274678,81,14206
"Buffalo, NY",Buffalo,NY,274678,81,14207
"Buffalo, NY",Buffalo,NY,274678,81,14208
"Buffalo, NY",Buffalo,NY,274678,81,14209
"Buffalo, NY",Buffalo,NY,274678,81,14210
"Buffalo, NY",Buffalo,NY,274678,81,14211
"Buffalo, NY",Buffalo,NY,274678,81,14212
"Buffalo, NY",Buffalo,NY,274678,81,14213
"Buffalo, NY",Buffalo,NY,274678,81,14214
"Buffalo, NY",Buffalo,NY,274678,81,14215
"Buffalo, NY",Buffalo,NY,274678,81,14216
"Buffalo, NY",Buffalo,NY,274678,81,14220
"Buffalo, NY",Buffalo,NY,274678,81,14222
"Chula Vista, CA",Chula Vista,CA,274333,82,91910
"Chula Vista, CA",Chula Vista,CA,274333,82,91911
"Chula Vista, CA",Chula Vista,CA,274333,82,91913
"Chula Vista, CA",Chula Vista,CA,274333,82,91914
"Chula Vista, CA",Chula Vista,CA,274333,82,91915
"Fort Wayne, IN",Fort Wayne,IN,269994,83,46802
"Fort Wayne, IN",Fort Wayne,IN,269994,83,46803
"Fort Wayne, IN",Fort Wayne,IN,269994,83,46804
"Fort Wayne, IN",Fort Wayne,IN,269994,83,46805
"Fort Wayne, IN",Fort Wayne,IN,269994,83,46806
"Fort Wayne, IN",Fort Wayne,IN,269994,83,46807
"Fort Wayne, IN",Fort Wayne,IN,269994,83,46808
"Fort Wayne, IN",Fort Wayne,IN,269994,83,46815
"Fort Wayne, IN",Fort Wayne,IN,269994,83,46825
"Lubbock, TX",Lubbock,TX,266878,84,79401
"Lubbock, TX",Lubbock,TX,266878,84,79402
"Lubbock, TX",Lubbock,TX,266878,84,79404
"Lubbock, TX",Lubbock,TX,266878,84,79406
"Lubbock, TX",Lubbock,TX,266878,84,79410
"Lubbock, TX",Lubbock,TX,266878,84,79411
"Lubbock, TX",Lubbock,TX,266878,84,79412
"Lubbock, TX",Lubbock,TX,266878,84,79413
"Lubbock, TX",Lubbock,TX,266878,84,79414
"Lubbock, TX",Lubbock,TX,266878,84,79424
"Toledo, OH",Toledo,OH,265304,85,43604
"Toledo, OH",Toledo,OH,265304,85,43605
"Toledo, OH",Toledo,OH,265304,85,43606
"Toledo, OH",Toledo,OH,265304,85,43607
"Toledo, OH",Toledo,OH,265304,85,43608
"Toledo, OH",Toledo,OH,265304,85,43609
"Toledo, OH",Toledo,OH,265304,85,43610
"Toledo, OH",Toledo,OH,265304,85,43611
"Toledo, OH",Toledo,OH,265304,85,43612
"Toledo, OH",Toledo,OH,265304,85,43613
"Toledo, OH",Toledo,OH,265304,85,43614
"Toledo, OH",Toledo,OH,265304,85,43615
"Toledo, OH",Toledo,OH,265304,85,43620
"Toledo, OH",Toledo,OH,265304,85,43623
"St. Petersburg, FL",St. Petersburg,FL,263553,86,33701
"St. Petersburg, FL",St. Petersburg,FL,263553,86,33702
"St. Petersburg, FL",St. Petersburg,FL,263553,86,33703
"St. Petersburg, FL",St. Petersburg,FL,263553,86,33704
"St. Petersburg, FL",St. Petersburg,FL,263553,86,33705
"St. Petersburg, FL",St. Petersburg,FL,263553,86,33710
"St. Petersburg, FL",St. Petersburg,FL,263553,86,33711
"St. Petersburg, FL",St. Petersburg,FL,263553,86,33712
"St. Petersburg, FL",St. Petersburg,FL,263553,86,33713
"St. Petersburg, FL",St. Petersburg,FL,263553,86,33716
"Laredo, TX",Laredo,TX,257602,87,78040
"Laredo, TX",Laredo,TX,257602,87,78041
"Irving, TX",Irving,TX,254373,88,75038
"Irving, TX",Irving,TX,254373,88,75039
"Irving, TX",Irving,TX,254373,88,75060
"Irving, TX",Irving,TX,254373,88,75061
"Irving, TX",Irving,TX,254373,88,75062
"Irving, TX",Irving,TX,254373,88,75063
"Chesapeake, VA",Chesapeake,VA,253886,89,23320
"Chesapeake, VA",Chesapeake,VA,253886,89,23321
"Chesapeake, VA",Chesapeake,VA,253886,89,23322
"Chesapeake, VA",Chesapeake,VA,253886,89,23323
"Chesapeake, VA",Chesapeake,VA,253886,89,23324
"Chesapeake, VA",Chesapeake,VA,253886,89,23325
"Glendale, AZ",Glendale,AZ,253855,90,85301
"Glendale, AZ",Glendale,AZ,253855,90,85302
"Glendale, AZ",Glendale,AZ,253855,90,85303
"Glendale, AZ",Glendale,AZ,253855,90,85304
"Glendale, AZ",Glendale,AZ,253855,90,85305
"Glendale, AZ",Glendale,AZ,253855,90,85306
"Glendale, AZ",Glendale,AZ,253855,90,85308
"Glendale, AZ",Glendale,AZ,253855,90,85309
"Glendale, AZ",Glendale,AZ,253855,90,85310
"Glendale, AZ",Glendale,AZ,253855,90,85340
"Winston-Salem, NC",Winston-Salem,NC,252975,91,27101
"Winston-Salem, NC",Winston-Salem,NC,252975,91,27103
"Winston-Salem, NC",Winston-Salem,NC,252975,91,27104
"Winston-Salem, NC",Winston-Salem,NC,252975,91,27105
"Winston-Salem, NC",Winston-Salem,NC,252975,91,27106
"Winston-Salem, NC",Winston-Salem,NC,252975,91,27109
"Winston-Salem, NC",Winston-Salem,NC,252975,91,27110
"Winston-Salem, NC",Winston-Salem,NC,252975,91,27127
"Port St. Lucie, FL",Port St. Lucie,FL,245021,92,34952
"Port St. Lucie, FL",Port St. Lucie,FL,245021,92,34953
"Port St. Lucie, FL",Port St. Lucie,FL,245021,92,34983
"Port St. Lucie, FL",Port St. Lucie,FL,245021,92,34984
"Port St. Lucie, FL",Port St. Lucie,FL,245021,92,34986
"Scottsdale, AZ",Scottsdale,AZ,244394,93,85251
"Scottsdale, AZ",Scottsdale,AZ,244394,93,85255
"Scottsdale, AZ",Scottsdale,AZ,244394,93,85257
"Scottsdale, AZ",Scottsdale,AZ,244394,93,85258
"Scottsdale, AZ",Scottsdale,AZ,244394,93,85259
"Scottsdale, AZ",Scottsdale,AZ,244394,93,85260
"Scottsdale, AZ",Scottsdale,AZ,244394,93,85266
"Garland, TX",Garland,TX,243470,94,75040
"Garland, TX",Garland,TX,243470,94,75041
"Garland, TX",Garland,TX,243470,94,75042
"Garland, TX",Garland,TX,243470,94,75043
"Garland, TX",Garland,TX,243470,94,75044
"Boise, ID",Boise,ID,235421,95,83703
"Boise, ID",Boise,ID,235421,95,83704
"Boise, ID",Boise,ID,235421,95,83705
"Boise, ID",Boise,ID,235421,95,83706
"Boise, ID",Boise,ID,235421,95,83713
"Boise, ID",Boise,ID,235421,95,83720
"Boise, ID",Boise,ID,235421,95,83725
"Norfolk, VA",Norfolk,VA,230930,96,23502
"Norfolk, VA",Norfolk,VA,230930,96,23503
"Norfolk, VA",Norfolk,VA,230930,96,23504
"Norfolk, VA",Norfolk,VA,230930,96,23505
"Norfolk, VA",Norfolk,VA,230930,96,23507
"Norfolk, VA",Norfolk,VA,230930,96,23508
"Norfolk, VA",Norfolk,VA,230930,96,23509
"Norfolk, VA",Norfolk,VA,230930,96,23510
"Norfolk, VA",Norfolk,VA,230930,96,23511
"Norfolk, VA",Norfolk,VA,230930,96,23513
"Norfolk, VA",Norfolk,VA,230930,96,23517
"Norfolk, VA",Norfolk,VA,230930,96,23518
"Norfolk, VA",Norfolk,VA,230930,96,23523
"Norfolk, VA",Norfolk,VA,230930,96,23551
"Spokane, WA",Spokane,WA,229447,97,99201
"Spokane, WA",Spokane,WA,229447,97,99202
"Spokane, WA",Spokane,WA,229447,97,99203
"Spokane, WA",Spokane,WA,229447,97,99204
"Spokane, WA",Spokane,WA,229447,97,99205
"Spokane, WA",Spokane,WA,229447,97,99207
"Spokane, WA",Spokane,WA,229447,97,99258
"Richmond, VA",Richmond,VA,229247,98,23173
"Richmond, VA",Richmond,VA,229247,98,23219
"Richmond, VA",Richmond,VA,229247,98,23220
"Richmond, VA",Richmond,VA,229247,98,23221
"Richmond, VA",Richmond,VA,229247,98,23224
"Richmond, VA",Richmond,VA,229247,98,23225
"Richmond, VA",Richmond,VA,229247,98,23226
"Richmond, VA",Richmond,VA,229247,98,23284
"Richmond, VA",Richmond,VA,229247,98,23298
"Fremont, CA",Fremont,CA,226208,99,94536
"Fremont, CA",Fremont,CA,226208,99,94538
"Fremont, CA",Fremont,CA,226208,99,94539
"Fremont, CA",Fremont,CA,226208,99,94555
"Huntsville, AL",Huntsville,AL,225564,100,35757
"Huntsville, AL",Huntsville,AL,225564,100,35801
"Huntsville, AL",Huntsville,AL,225564,100,35802
"Huntsville, AL",Huntsville,AL,225564,100,35805
"Huntsville, AL",Huntsville,AL,225564,100,35810
"Huntsville, AL",Huntsville,AL,225564,100,35816
"Huntsville, AL",Huntsville,AL,225564,100,35824
"Huntsville, AL",Huntsville,AL,225564,100,35896
